,station_id,station_name,region_name,latitude,longitude,region_id,province_id,date,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car,province_name
4983,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,23-12-2012,23.0,29.6,25.9,86.0,0.0,1.4,3.0,190.0,2.0,SE,Nanggroe Aceh Darussalam
4984,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,24-12-2012,23.0,29.6,25.5,86.0,19.0,0.0,4.0,130.0,3.0,E ,Nanggroe Aceh Darussalam
4985,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,25-12-2012,23.0,30.4,26.5,82.0,0.0,3.8,7.0,90.0,4.0,E ,Nanggroe Aceh Darussalam
4986,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,26-12-2012,24.0,30.6,25.8,85.0,0.0,3.6,6.0,90.0,4.0,E ,Nanggroe Aceh Darussalam
4987,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,27-12-2012,23.0,30.0,26.8,80.0,0.0,4.8,4.0,70.0,3.0,E ,Nanggroe Aceh Darussalam
4988,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,28-12-2012,23.0,31.2,26.6,79.0,0.0,7.8,5.0,80.0,3.0,E ,Nanggroe Aceh Darussalam
4989,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,29-12-2012,23.0,31.0,26.1,85.0,,7.0,4.0,120.0,2.0,E ,Nanggroe Aceh Darussalam
4990,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,30-12-2012,23.0,29.8,25.8,85.0,,2.3,2.0,20.0,0.0,N ,Nanggroe Aceh Darussalam
4991,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,31-12-2012,23.0,30.0,25.9,86.0,,1.2,3.0,50.0,2.0,NE,Nanggroe Aceh Darussalam
4992,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,01-01-2013,25.0,31.4,27.4,81.0,3.0,5.0,6.0,260.0,3.0,SW,Nanggroe Aceh Darussalam
4993,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,02-01-2013,23.0,31.8,27.4,81.0,,5.4,6.0,260.0,3.0,SW,Nanggroe Aceh Darussalam
4994,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,03-01-2013,23.0,27.4,24.3,88.0,22.0,0.0,3.0,18.0,2.0,S ,Nanggroe Aceh Darussalam
4995,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,04-01-2013,23.0,31.0,26.0,82.0,7.0,7.1,3.0,310.0,2.0,SW,Nanggroe Aceh Darussalam
4996,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,05-01-2013,24.0,30.2,26.1,86.0,,2.4,4.0,140.0,2.0,SE,Nanggroe Aceh Darussalam
4997,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,06-01-2013,23.0,30.4,26.7,86.0,5.0,7.8,4.0,30.0,3.0,NE,Nanggroe Aceh Darussalam
4998,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,07-01-2013,23.0,31.0,26.6,83.0,,7.4,4.0,330.0,2.0,SW,Nanggroe Aceh Darussalam
4999,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,08-01-2013,24.0,30.4,26.6,86.0,,3.6,3.0,300.0,2.0,NW,Nanggroe Aceh Darussalam
5000,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,09-01-2013,21.0,28.6,25.9,89.0,3.0,0.0,3.0,220.0,2.0,SW,Nanggroe Aceh Darussalam
5001,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,10-01-2013,22.0,30.6,25.6,83.0,1.0,6.2,3.0,220.0,2.0,SW,Nanggroe Aceh Darussalam
5002,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,11-01-2013,22.0,30.5,25.4,83.0,,8.0,4.0,340.0,2.0,SW,Nanggroe Aceh Darussalam
5003,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,12-01-2013,22.0,30.4,26.2,87.0,,7.7,4.0,200.0,2.0,SW,Nanggroe Aceh Darussalam
5004,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,13-01-2013,24.0,30.2,26.7,82.0,,6.6,4.0,350.0,2.0,N ,Nanggroe Aceh Darussalam
5005,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,14-01-2013,23.0,29.8,26.6,87.0,27.0,6.4,3.0,350.0,2.0,N ,Nanggroe Aceh Darussalam
5006,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,15-01-2013,24.0,30.6,26.9,84.0,,6.8,4.0,10.0,2.0,N ,Nanggroe Aceh Darussalam
5007,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,16-01-2013,24.0,31.0,26.8,84.0,,4.9,7.0,120.0,2.0,E ,Nanggroe Aceh Darussalam
5008,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,17-01-2013,23.0,31.4,26.9,79.0,,7.7,7.0,100.0,4.0,E ,Nanggroe Aceh Darussalam
5009,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,18-01-2013,24.0,31.2,26.5,79.0,,3.8,4.0,120.0,3.0,SE,Nanggroe Aceh Darussalam
5010,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,19-01-2013,24.0,31.2,27.0,80.0,,7.7,9.0,90.0,4.0,E ,Nanggroe Aceh Darussalam
5011,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,20-01-2013,24.0,30.2,26.6,86.0,2.0,2.6,4.0,110.0,3.0,SE,Nanggroe Aceh Darussalam
5012,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,21-01-2013,24.0,31.6,26.9,82.0,,3.0,5.0,120.0,3.0,E ,Nanggroe Aceh Darussalam
5013,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,22-01-2013,23.0,31.0,26.8,86.0,,5.2,6.0,100.0,4.0,E ,Nanggroe Aceh Darussalam
5014,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,23-01-2013,23.0,32.6,26.5,84.0,,6.3,4.0,60.0,2.0,NE,Nanggroe Aceh Darussalam
5015,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,24-01-2013,23.0,30.2,25.7,88.0,2.0,2.6,3.0,10.0,2.0,SW,Nanggroe Aceh Darussalam
5016,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,25-01-2013,23.0,30.4,26.1,86.0,,5.7,3.0,20.0,0.0,N ,Nanggroe Aceh Darussalam
5017,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,26-01-2013,23.0,31.4,26.6,85.0,,7.8,4.0,30.0,2.0,S ,Nanggroe Aceh Darussalam
5018,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,27-01-2013,23.0,31.0,26.2,84.0,,7.7,4.0,30.0,3.0,NE,Nanggroe Aceh Darussalam
5019,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,28-01-2013,23.0,32.2,26.3,84.0,,8.0,5.0,100.0,3.0,E ,Nanggroe Aceh Darussalam
5020,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,29-01-2013,22.0,31.2,25.3,90.0,,4.9,3.0,130.0,2.0,SE,Nanggroe Aceh Darussalam
5021,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,30-01-2013,22.0,31.2,25.7,82.0,9.0,7.3,5.0,70.0,3.0,E ,Nanggroe Aceh Darussalam
5022,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,31-01-2013,23.0,30.6,26.9,84.0,7.0,4.0,3.0,30.0,3.0,SE,Nanggroe Aceh Darussalam
5023,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,01-02-2013,24.0,31.0,26.3,88.0,6.7,5.5,6.0,70.0,0.0,N ,Nanggroe Aceh Darussalam
5024,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,02-02-2013,22.0,30.8,26.8,82.0,0.3,3.4,5.0,90.0,2.0,E ,Nanggroe Aceh Darussalam
5025,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,03-02-2013,22.0,31.3,26.1,83.0,,8.0,2.0,190.0,2.0,S ,Nanggroe Aceh Darussalam
5026,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,04-02-2013,24.0,28.6,25.2,92.0,,0.4,4.0,180.0,2.0,S ,Nanggroe Aceh Darussalam
5027,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,05-02-2013,24.0,30.2,26.4,88.0,13.0,6.2,5.0,60.0,3.0,E ,Nanggroe Aceh Darussalam
5028,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,06-02-2013,24.0,31.2,27.3,85.0,2.0,5.7,4.0,10.0,2.0,SW,Nanggroe Aceh Darussalam
5029,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,07-02-2013,23.0,29.2,26.5,86.0,,2.1,3.0,230.0,2.0,SW,Nanggroe Aceh Darussalam
5030,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,08-02-2013,23.0,31.6,26.7,81.0,2.0,7.0,4.0,30.0,0.0,N ,Nanggroe Aceh Darussalam
5031,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,09-02-2013,23.0,31.2,26.2,87.0,,4.2,5.0,20.0,3.0,S ,Nanggroe Aceh Darussalam
5032,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,10-02-2013,24.0,31.2,26.4,86.0,1.0,6.6,6.0,90.0,4.0,E ,Nanggroe Aceh Darussalam
5033,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,11-02-2013,24.0,31.8,26.7,84.0,,5.8,9.0,100.0,5.0,E ,Nanggroe Aceh Darussalam
5034,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,12-02-2013,24.0,31.2,27.7,81.0,,2.7,4.0,120.0,3.0,SE,Nanggroe Aceh Darussalam
5035,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,13-02-2013,23.0,31.4,26.1,88.0,,1.7,6.0,90.0,3.0,E ,Nanggroe Aceh Darussalam
5036,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,14-02-2013,23.0,31.6,25.5,87.0,1.0,2.9,5.0,130.0,3.0,SE,Nanggroe Aceh Darussalam
5037,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,15-02-2013,23.0,31.4,26.6,83.0,1.0,8.0,4.0,20.0,2.0,NE,Nanggroe Aceh Darussalam
5038,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,16-02-2013,23.0,31.2,25.8,82.0,,3.9,3.0,80.0,2.0,E ,Nanggroe Aceh Darussalam
5039,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,17-02-2013,22.0,30.4,26.4,82.0,,2.3,4.0,40.0,4.0,NE,Nanggroe Aceh Darussalam
5040,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,18-02-2013,23.0,30.2,25.4,88.0,,0.5,3.0,220.0,2.0,SW,Nanggroe Aceh Darussalam
5041,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,19-02-2013,21.0,30.4,25.7,84.0,,3.8,3.0,220.0,2.0,SW,Nanggroe Aceh Darussalam
5042,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,20-02-2013,21.0,30.5,25.1,80.0,,7.1,4.0,310.0,3.0,N ,Nanggroe Aceh Darussalam
5043,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,21-02-2013,21.0,31.0,25.5,80.0,,3.4,4.0,230.0,2.0,SW,Nanggroe Aceh Darussalam
5044,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,22-02-2013,21.0,30.6,25.8,77.0,,7.4,4.0,20.0,2.0,N ,Nanggroe Aceh Darussalam
5045,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,23-02-2013,21.0,32.1,25.7,78.0,,4.7,4.0,60.0,2.0,NE,Nanggroe Aceh Darussalam
5046,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,24-02-2013,22.0,29.2,24.9,95.0,2.0,0.0,3.0,120.0,2.0,SE,Nanggroe Aceh Darussalam
5047,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,25-02-2013,22.0,27.4,24.4,96.0,30.0,0.0,3.0,110.0,0.0,N ,Nanggroe Aceh Darussalam
5048,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,26-02-2013,23.0,26.2,24.1,96.0,26.0,0.0,3.0,210.0,2.0,SW,Nanggroe Aceh Darussalam
5049,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,27-02-2013,23.0,31.1,26.4,88.0,11.0,4.4,4.0,40.0,2.0,NE,Nanggroe Aceh Darussalam
5050,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,28-02-2013,23.0,30.2,26.5,84.0,,5.9,4.0,10.0,0.0,N ,Nanggroe Aceh Darussalam
5051,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,01-03-2013,23.0,30.2,25.0,94.0,,6.0,4.0,20.0,2.0,SW,Nanggroe Aceh Darussalam
5052,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,02-03-2013,24.0,31.0,26.7,84.0,,7.8,4.0,20.0,2.0,SW,Nanggroe Aceh Darussalam
5053,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,03-03-2013,24.0,28.4,25.6,89.0,14.0,0.0,2.0,220.0,1.0,SW,Nanggroe Aceh Darussalam
5054,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,04-03-2013,23.0,30.0,26.0,87.0,1.0,8.0,4.0,60.0,2.0,E ,Nanggroe Aceh Darussalam
5055,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,05-03-2013,22.0,31.2,26.6,82.0,,8.0,6.0,80.0,4.0,E ,Nanggroe Aceh Darussalam
5056,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,06-03-2013,22.0,32.6,26.7,81.0,,7.5,6.0,80.0,2.0,SE,Nanggroe Aceh Darussalam
5057,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,07-03-2013,22.0,31.6,26.9,80.0,,8.0,6.0,110.0,3.0,E ,Nanggroe Aceh Darussalam
5058,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,08-03-2013,23.0,32.2,26.8,84.0,,8.0,3.0,60.0,4.0,NE,Nanggroe Aceh Darussalam
5059,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,09-03-2013,23.0,31.0,26.6,86.0,,8.0,3.0,230.0,2.0,SW,Nanggroe Aceh Darussalam
5060,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,10-03-2013,23.0,31.4,26.9,84.0,5.0,8.0,4.0,20.0,4.0,N ,Nanggroe Aceh Darussalam
5061,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,11-03-2013,24.0,31.8,27.0,82.0,,8.0,5.0,40.0,3.0,NE,Nanggroe Aceh Darussalam
5062,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,12-03-2013,24.0,31.7,27.2,84.0,,8.0,4.0,20.0,1.0,S ,Nanggroe Aceh Darussalam
5063,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,13-03-2013,23.0,31.2,27.1,80.0,,8.0,3.0,230.0,2.0,SW,Nanggroe Aceh Darussalam
5064,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,14-03-2013,23.0,31.2,26.9,82.0,,8.0,2.0,210.0,2.0,SW,Nanggroe Aceh Darussalam
5065,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,15-03-2013,22.0,32.0,26.6,83.0,,8.0,4.0,70.0,3.0,NE,Nanggroe Aceh Darussalam
5066,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,16-03-2013,23.0,31.8,26.7,79.0,,6.4,5.0,80.0,2.0,S ,Nanggroe Aceh Darussalam
5067,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,17-03-2013,23.0,31.9,26.7,84.0,,7.6,4.0,60.0,2.0,SW,Nanggroe Aceh Darussalam
5068,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,18-03-2013,23.0,31.2,27.2,80.0,,8.0,4.0,350.0,2.0,SW,Nanggroe Aceh Darussalam
5069,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,19-03-2013,23.0,31.8,27.1,80.0,,8.0,3.0,230.0,2.0,SW,Nanggroe Aceh Darussalam
5070,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,20-03-2013,23.0,32.2,27.4,78.0,,8.0,4.0,10.0,2.0,N ,Nanggroe Aceh Darussalam
5071,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,21-03-2013,24.0,32.7,27.6,79.0,,8.0,4.0,20.0,2.0,SW,Nanggroe Aceh Darussalam
5072,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,22-03-2013,23.0,32.0,26.9,85.0,1.0,4.8,4.0,10.0,2.0,SW,Nanggroe Aceh Darussalam
5073,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,23-03-2013,23.0,31.2,26.8,86.0,55.0,6.4,4.0,110.0,2.0,SW,Nanggroe Aceh Darussalam
5074,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,24-03-2013,24.0,31.2,27.3,83.0,,8.0,3.0,340.0,2.0,N ,Nanggroe Aceh Darussalam
5075,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,25-03-2013,24.0,32.0,27.5,85.0,,6.9,4.0,330.0,2.0,SW,Nanggroe Aceh Darussalam
5076,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,26-03-2013,24.0,32.2,27.7,80.0,,8.0,4.0,320.0,2.0,SW,Nanggroe Aceh Darussalam
5077,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,27-03-2013,23.0,31.8,27.2,80.0,,7.0,3.0,230.0,2.0,SW,Nanggroe Aceh Darussalam
5078,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,28-03-2013,23.0,31.8,27.3,80.0,,8.0,3.0,210.0,2.0,SW,Nanggroe Aceh Darussalam
5079,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,29-03-2013,22.0,31.2,27.4,81.0,,6.8,2.0,310.0,2.0,SW,Nanggroe Aceh Darussalam
5080,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,30-03-2013,23.0,32.2,27.8,78.0,,8.0,4.0,320.0,3.0,NW,Nanggroe Aceh Darussalam
5081,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,31-03-2013,24.0,32.3,28.0,80.0,,8.0,4.0,340.0,2.0,N ,Nanggroe Aceh Darussalam
5082,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,01-04-2013,23.0,32.0,27.4,68.0,,2.9,3.0,210.0,2.0,W ,Nanggroe Aceh Darussalam
5083,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,02-04-2013,25.0,32.3,27.7,79.0,,1.5,3.0,220.0,2.0,SW,Nanggroe Aceh Darussalam
5084,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,03-04-2013,23.0,31.2,27.1,82.0,,1.5,3.0,220.0,2.0,SW,Nanggroe Aceh Darussalam
5085,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,04-04-2013,22.0,31.4,27.0,82.0,,0.8,3.0,220.0,2.0,SW,Nanggroe Aceh Darussalam
5086,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,05-04-2013,24.0,31.8,27.1,76.0,,1.4,3.0,300.0,2.0,SW,Nanggroe Aceh Darussalam
5087,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,06-04-2013,23.0,30.5,27.0,82.0,,0.0,4.0,280.0,2.0,SW,Nanggroe Aceh Darussalam
5088,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,07-04-2013,23.0,32.0,26.6,82.0,,6.6,4.0,220.0,3.0,W ,Nanggroe Aceh Darussalam
5089,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,08-04-2013,23.0,32.0,27.4,81.0,,6.7,3.0,220.0,2.0,SW,Nanggroe Aceh Darussalam
5090,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,09-04-2013,23.0,32.0,27.2,78.0,,5.7,3.0,220.0,2.0,SW,Nanggroe Aceh Darussalam
5091,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,10-04-2013,23.0,31.2,26.5,86.0,,2.4,3.0,280.0,2.0,SW,Nanggroe Aceh Darussalam
5092,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,11-04-2013,23.0,30.5,26.2,88.0,21.0,3.0,4.0,30.0,3.0,W ,Nanggroe Aceh Darussalam
5093,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,12-04-2013,24.0,31.4,27.0,83.0,7.0,8.0,4.0,330.0,2.0,NE,Nanggroe Aceh Darussalam
5094,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,13-04-2013,24.0,31.6,26.6,85.0,,4.4,4.0,300.0,2.0,NW,Nanggroe Aceh Darussalam
5095,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,14-04-2013,23.0,30.8,26.2,90.0,,1.2,9.0,210.0,3.0,W ,Nanggroe Aceh Darussalam
5096,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,15-04-2013,24.0,31.2,26.9,85.0,60.0,2.5,3.0,20.0,2.0,SW,Nanggroe Aceh Darussalam
5097,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,16-04-2013,25.0,31.1,26.6,89.0,,5.9,5.0,140.0,2.0,SW,Nanggroe Aceh Darussalam
5098,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,17-04-2013,25.0,32.6,27.6,81.0,3.0,2.2,4.0,20.0,2.0,SE,Nanggroe Aceh Darussalam
5099,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,18-04-2013,25.0,31.8,27.6,86.0,,7.8,4.0,290.0,2.0,N ,Nanggroe Aceh Darussalam
5100,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,19-04-2013,22.0,31.0,28.0,85.0,,2.2,3.0,330.0,2.0,NW,Nanggroe Aceh Darussalam
5101,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,20-04-2013,24.0,31.3,26.9,84.0,,8.0,4.0,210.0,2.0,SW,Nanggroe Aceh Darussalam
5102,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,21-04-2013,21.0,31.2,27.1,82.0,,8.0,2.0,340.0,2.0,SW,Nanggroe Aceh Darussalam
5103,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,22-04-2013,22.0,31.6,26.3,79.0,,8.0,3.0,360.0,2.0,SW,Nanggroe Aceh Darussalam
5104,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,23-04-2013,24.0,31.6,27.3,84.0,,6.8,3.0,230.0,2.0,N ,Nanggroe Aceh Darussalam
5105,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,24-04-2013,24.0,31.7,27.4,84.0,,2.0,2.0,200.0,2.0,SW,Nanggroe Aceh Darussalam
5106,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,25-04-2013,24.0,30.8,26.4,85.0,,1.5,5.0,10.0,2.0,S ,Nanggroe Aceh Darussalam
5107,96009,Stasiun Meteorologi Malikussaleh,Kab. Aceh Utara,5.22869,96.94749,8,1,26-04-2013,24.0,32.0,26.6,85.0,,6.3,4.0,30.0,2.0,SW,Nanggroe Aceh Darussalam
